Ano,Mês,Hospital,Internações,Lotação Máxima,Ocupação
2016,2,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,3,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,6,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,7,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,8,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,9,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,10,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,11,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2016,12,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,1,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,2,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,3,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,6,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,7,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,8,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,9,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,10,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,11,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2017,12,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,1,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,2,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,3,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,6,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,7,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,8,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,9,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,10,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,11,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2018,12,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,1,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,2,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,3,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,6,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,7,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,8,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,9,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,10,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,11,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2019,12,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,1,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,2,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,3,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,6,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,7,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,8,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,9,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,10,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,11,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2020,12,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,1,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,2,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,3,0158100 HOSP MUN BRIGADEIRO,36,721,4.993065187239944
2021,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,6,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,7,0158100 HOSP MUN BRIGADEIRO,5,721,0.6934812760055479
2021,8,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,9,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2021,10,0158100 HOSP MUN BRIGADEIRO,169,721,23.43966712898752
2021,11,0158100 HOSP MUN BRIGADEIRO,407,721,56.44937586685159
2021,12,0158100 HOSP MUN BRIGADEIRO,637,721,88.3495145631068
2022,1,0158100 HOSP MUN BRIGADEIRO,564,721,78.2246879334258
2022,2,0158100 HOSP MUN BRIGADEIRO,412,721,57.14285714285714
2022,3,0158100 HOSP MUN BRIGADEIRO,195,721,27.045769764216367
2022,4,0158100 HOSP MUN BRIGADEIRO,360,721,49.930651872399444
2022,5,0158100 HOSP MUN BRIGADEIRO,527,721,73.09292649098474
2022,6,0158100 HOSP MUN BRIGADEIRO,512,721,71.0124826629681
2022,7,0158100 HOSP MUN BRIGADEIRO,494,721,68.51595006934814
2022,8,0158100 HOSP MUN BRIGADEIRO,656,721,90.98474341192788
2022,9,0158100 HOSP MUN BRIGADEIRO,721,721,100.0
2022,10,0158100 HOSP MUN BRIGADEIRO,412,721,57.14285714285714
2022,11,0158100 HOSP MUN BRIGADEIRO,553,721,76.69902912621359
2022,12,0158100 HOSP MUN BRIGADEIRO,569,721,78.91816920943134
2023,1,0158100 HOSP MUN BRIGADEIRO,410,721,56.86546463245492
2023,2,0158100 HOSP MUN BRIGADEIRO,127,721,17.614424410540916
2023,3,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2023,4,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2023,5,0158100 HOSP MUN BRIGADEIRO,0,721,0.0
2023,6,0158100 HOSP MUN BRIGADEIRO,193,721,26.768377253814148
2023,7,0158100 HOSP MUN BRIGADEIRO,210,721,29.126213592233007
2008,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,6,100,6.0
2008,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,15,100,15.0
2009,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,3,100,3.0
2009,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,21,100,21.0
2009,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,37,100,37.0
2009,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,59,100,59.0
2009,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2009,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,9,100,9.0
2010,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,2,100,2.0
2010,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2010,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,6,100,6.0
2011,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,14,100,14.000000000000002
2011,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,1,100,1.0
2011,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2011,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2012,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,23,100,23.0
2013,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,24,100,24.0
2013,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,19,100,19.0
2013,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,14,100,14.000000000000002
2013,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2013,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,16,100,16.0
2014,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,4,100,4.0
2014,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2014,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,5,100,5.0
2015,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,1,100,1.0
2015,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,82,100,82.0
2015,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2015,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,91,100,91.0
2016,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,79,100,79.0
2016,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,7,100,7.000000000000001
2016,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,100,100,100.0
2016,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,4,100,4.0
2016,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2016,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,14,100,14.000000000000002
2017,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2017,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,15,100,15.0
2018,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,10,100,10.0
2018,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,23,100,23.0
2018,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2018,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,24,100,24.0
2019,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,48,100,48.0
2019,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,2,100,2.0
2019,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,24,100,24.0
2019,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,4,100,4.0
2019,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2019,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,3,100,3.0
2020,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,3,100,3.0
2020,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,1,100,1.0
2020,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2020,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,4,100,4.0
2021,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,9,100,9.0
2021,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2021,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,15,100,15.0
2022,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,8,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,24,100,24.0
2022,9,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,10,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,11,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2022,12,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,13,100,13.0
2023,1,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2023,2,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2023,3,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2023,4,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2023,5,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,3,100,3.0
2023,6,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2023,7,2079186 HOSP MUN CACHOEIRINHA-MARIO DE M A SILVA,0,100,0.0
2008,1,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,83,2395,3.465553235908142
2008,2,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,218,2395,9.102296450939457
2008,3,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,947,2395,39.54070981210856
2008,4,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,938,2395,39.16492693110647
2008,5,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,2395,2395,100.0
2008,6,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1595,2395,66.59707724425887
2008,7,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1691,2395,70.60542797494782
2008,8,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1305,2395,54.48851774530271
2008,9,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1139,2395,47.55741127348643
2008,10,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,977,2395,40.793319415448856
2008,11,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,645,2395,26.931106471816285
2008,12,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,715,2395,29.853862212943632
2009,1,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,722,2395,30.146137787056364
2009,2,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,817,2395,34.11273486430063
2009,3,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1862,2395,77.74530271398747
2009,4,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,716,2395,29.895615866388308
2009,5,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1280,2395,53.444676409185796
2009,6,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1762,2395,73.56993736951983
2009,7,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1501,2395,62.67223382045929
2009,8,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,2141,2395,89.39457202505218
2009,9,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1221,2395,50.9812108559499
2009,10,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,910,2395,37.995824634655534
2009,11,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,2118,2395,88.43423799582465
2009,12,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1106,2395,46.17954070981211
2010,1,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1055,2395,44.05010438413361
2010,2,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,901,2395,37.620041753653446
2010,3,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1243,2395,51.89979123173277
2010,4,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1707,2395,71.27348643006263
2010,5,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1973,2395,82.37995824634655
2010,6,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1376,2395,57.453027139874735
2010,7,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1071,2395,44.718162839248436
2010,8,2786680 HOSP MUN CAMPO LIMPO - FERNANDO M P DA ROCHA,1256,2395,52.44258872651357
